Match ID,Player Name,Mins Played,Position,Discipline,Start,Appearance,Country,Year
R4-TUG-WAN,D.Nikias,7,,,No,Yes,WanderersRes,2026
R4-TUG-WAN,G.York,13,,,No,Yes,WanderersRes,2026
R4-TUG-WAN,Pitkin,45,,,No,Yes,WanderersRes,2026
R4-TUG-WAN,Hyett,63,,,No,Yes,WanderersRes,2026
R5-TUG-MAJ,Z.Williams,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Paul,64,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Beausang,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Holden,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Watt,46,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Chick,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Ticehurst,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Haitsma,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Pedrotti,46,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Prime,71,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Mulder,90,,,Yes,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Barges,0,,,No,No,TuggeranongRes,2026
R5-TUG-MAJ,Evans,44,,,No,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Graham,26,,,No,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Papalia,44,,,No,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Doldissen,19,,,No,Yes,TuggeranongRes,2026
R5-TUG-MAJ,Kent,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Williamson,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Southam,75,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Keller,46,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Stannard,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Singers,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,K.Hazilias,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Thompson,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Checksfield,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Imhoff,75,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Sambridge,90,,,Yes,Yes,MajuraRes,2026
R5-TUG-MAJ,Eidum,15,,,No,Yes,MajuraRes,2026
R5-TUG-MAJ,Tucker,15,,,No,Yes,MajuraRes,2026
R5-TUG-MAJ,Safi,0,,,No,No,MajuraRes,2026
R5-TUG-MAJ,Murray,44,,,No,Yes,MajuraRes,2026
R5-TUG-MAJ,Dumesic,0,,,No,No,MajuraRes,2026
R5-BELR-CFC,Ariana,90,CM,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Molly,45,CM,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Scarlett,90,RW,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Gemma,90,CB,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Sarah,90,CB,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Elfin,90,RB,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Claire,90,GK,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Sammy,90,LW,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Siena,64,CM,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Sage,68,LB,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Eden,45,F,,Yes,Yes,BelReserves,2026
R5-BELR-CFC,Danj,45,CM,,No,Yes,BelReserves,2026
R5-BELR-CFC,ET,22,RB,,No,Yes,BelReserves,2026
R5-BELR-CFC,Lily,45,RW,,No,Yes,BelReserves,2026
R5-BELR-CFC,Isla,26,CM,,No,Yes,BelReserves,2026
R5-BELR-CFC,Snell,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Castle,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,McGhie,71,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Boots,58,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Hofmeier,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Bogdanoski,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Coates,54,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Milin,71,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Sanders,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Majetic,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Wood,90,,,Yes,Yes,CroatiaRes,2026
R5-BELR-CFC,Macklin,19,,,No,Yes,CroatiaRes,2026
R5-BELR-CFC,Alston-campbell,32,,,No,Yes,CroatiaRes,2026
R5-BELR-CFC,Novak,19,,,No,Yes,CroatiaRes,2026
R5-BELR-CFC,Morrison,0,,,No,No,CroatiaRes,2026
R5-BELR-CFC,Holaj,36,,,No,Yes,CroatiaRes,2026
R5-OLY-WAN,Bongiorno,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Pirotta,46,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Farrell,73,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Ness,64,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Hall,73,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,N.Cerne,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Bissell,70,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Wright,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,D.Williams,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Martiniello,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,D'Addario,90,,,Yes,Yes,OlympicRes,2026
R5-OLY-WAN,Mantinaos,20,,,No,Yes,OlympicRes,2026
R5-OLY-WAN,Dy-Mortimer,26,,,No,Yes,OlympicRes,2026
R5-OLY-WAN,McRae,17,,,No,Yes,OlympicRes,2026
R5-OLY-WAN,Kochevatkin,44,,,No,Yes,OlympicRes,2026
R5-OLY-WAN,Paragalli,17,,,No,Yes,OlympicRes,2026
R5-OLY-WAN,L.Pavier-Jones,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,A.Moss,81,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Gidis,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Hassall,80,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,McAvoy,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Reilly,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Mckenzie,80,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,S.Pavier-Jones,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Tomanovits,64,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Crook,90,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Ibrahim,64,,,Yes,Yes,WanderersRes,2026
R5-OLY-WAN,Mathers,26,,,No,Yes,WanderersRes,2026
R5-OLY-WAN,Ellis,9,,,No,Yes,WanderersRes,2026
R5-OLY-WAN,Huddy,10,,,No,Yes,WanderersRes,2026
R5-OLY-WAN,Garrett,10,,,No,Yes,WanderersRes,2026
R5-OLY-WAN,Hyett,26,,,No,Yes,WanderersRes,2026
R6-CFC-TUG,Snell,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Boots,60,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Zakman,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Hazilias,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Hofmeier,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Bogdanoski,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Milin,55,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Sanders,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Majetic,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Holaj,90,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Robertson,60,,,Yes,Yes,CroatiaRes,2026
R6-CFC-TUG,Sotiropoulos,0,,,No,No,CroatiaRes,2026
R6-CFC-TUG,Novak,30,,,No,Yes,CroatiaRes,2026
R6-CFC-TUG,Morrison,30,,,No,Yes,CroatiaRes,2026
R6-CFC-TUG,Wood,35,,,No,Yes,CroatiaRes,2026
R6-CFC-TUG,Sirois,63,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Williams,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Evans,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Holden,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Watt,63,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Chick,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Ticehurst,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Haitsma,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Pedrotti,63,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Prime,63,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Mulder,90,,,Yes,Yes,TuggeranongRes,2026
R6-CFC-TUG,Machin,27,,,No,Yes,TuggeranongRes,2026
R6-CFC-TUG,Graham,27,,,No,Yes,TuggeranongRes,2026
R6-CFC-TUG,Papalia,27,,,No,Yes,TuggeranongRes,2026
R6-CFC-TUG,Doldissen,27,,,No,Yes,TuggeranongRes,2026
R6-MAJ-OLY,Kent,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Williamson,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Singers,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Eidum,73,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,K.Hazilias,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Checksfield,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Imhoff,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Albert,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Sambridge,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Brennan,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Senese,90,,,Yes,Yes,MajuraRes,2026
R6-MAJ-OLY,Southam,0,,,No,No,MajuraRes,2026
R6-MAJ-OLY,Bartone,0,,,No,No,MajuraRes,2026
R6-MAJ-OLY,Grebowski,0,,,No,No,MajuraRes,2026
R6-MAJ-OLY,Moody,17,,,No,Yes,MajuraRes,2026
R6-MAJ-OLY,Dy-Mortimer,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Ness,45,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,McRae,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Hall,45,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Cerne,63,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Farrell,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Wright,63,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Williams,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Martiniello,70,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,D'Addario,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Kochevatkin,90,,,Yes,Yes,OlympicRes,2026
R6-MAJ-OLY,Mantinaos,45,,,No,Yes,OlympicRes,2026
R6-MAJ-OLY,Morrison,27,,,No,Yes,OlympicRes,2026
R6-MAJ-OLY,Van Duren,20,,,No,Yes,OlympicRes,2026
R6-MAJ-OLY,Pirotta,45,,,No,Yes,OlympicRes,2026
R6-MAJ-OLY,Webb,27,,,No,Yes,OlympicRes,2026
R6-BELR-WAN,Ariana,61,CB,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Hattie,61,LW,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,ET,76,RB,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Claire,90,GK,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Sammy,90,DM,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Siena,45,CM,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Sage,90,LB,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Emily,45,CB,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Issey,45,CM,,No,Yes,BelReserves,2026
R6-BELR-WAN,Lily,90,LW,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Eden,90,F,,Yes,Yes,BelReserves,2026
R6-BELR-WAN,Molly,0,CM,,No,No,BelReserves,2026
R6-BELR-WAN,Scarlett,29,LW,,No,Yes,BelReserves,2026
R6-BELR-WAN,Gemma,14,CB,,No,Yes,BelReserves,2026
R6-BELR-WAN,Sarah,29,CB,,No,Yes,BelReserves,2026
R6-BELR-WAN,Elfin,45,RB,,No,Yes,BelReserves,2026
R7-CFC-WAN,Snell,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,McGhie,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,A.Williams,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Wood,80,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,E.Hazilias,65,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Hofmeier,56,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Holaj,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Milin,80,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Sanders,65,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Majetic,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Robertson,90,,,Yes,Yes,CroatiaRes,2026
R7-CFC-WAN,Morrison,10,,,No,Yes,CroatiaRes,2026
R7-CFC-WAN,E.Moss,25,,,No,Yes,CroatiaRes,2026
R7-CFC-WAN,Alston-campbell,10,,,No,Yes,CroatiaRes,2026
R7-CFC-WAN,Bogdanoski,25,,,No,Yes,CroatiaRes,2026
R7-CFC-WAN,Coates,34,,,No,Yes,CroatiaRes,2026
R7-CFC-WAN,E.Williams,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,A.Moss,80,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Hassall,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Maguire,61,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,McAvoy,90,,Yellow,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,York,80,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Mckenzie,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,S.Pavier-jones,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Crook,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Hyett,90,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Ibrahim,61,,,Yes,Yes,WanderersRes,2026
R7-CFC-WAN,Mathers,29,,,No,Yes,WanderersRes,2026
R7-CFC-WAN,Ellis,10,,,No,Yes,WanderersRes,2026
R7-CFC-WAN,F.Moss,10,,,No,Yes,WanderersRes,2026
R7-CFC-WAN,Huddy,29,,,No,Yes,WanderersRes,2026
R7-OLY-TUG,Bongiorno,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Chaverra Calle,76,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Z.Pirotta,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Farrell,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Dy-Mortimer,76,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Ness,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Wright,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,D.Williams,60,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Martiniello,70,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,D'Addario,90,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Webb,60,,,Yes,Yes,OlympicRes,2026
R7-OLY-TUG,Mantinaos,20,,,No,Yes,OlympicRes,2026
R7-OLY-TUG,McRae,14,,,No,Yes,OlympicRes,2026
R7-OLY-TUG,Paragalli,30,,,No,Yes,OlympicRes,2026
R7-OLY-TUG,Van Duren,30,,,No,Yes,OlympicRes,2026
R7-OLY-TUG,S.Pirotta,14,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Mantinaos,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Z.Pirotta,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Dy-Mortimer,65,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,N.Cerne,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Bissell,25,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Wright,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Williams,81,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Martiniello,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,D'Addario,90,,,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Farrell,77,,Yellow,Yes,Yes,OlympicRes,2026
R8-OLY-CFC,Alves,0,,,No,No,OlympicRes,2026
R8-OLY-CFC,McRae,,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Morrison,13,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Van Duren,0,,,No,No,OlympicRes,2026
R8-OLY-CFC,S.Pirotta,26,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Webb,9,,,No,Yes,OlympicRes,2026
R8-OLY-CFC,Snell,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Norris,85,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,McGhie,90,,Yellow,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Williams,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Hazilias,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Holaj,59,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Robertson,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Milin,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Sanders,73,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Majetic,90,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Wood,59,,,Yes,Yes,CroatiaRes,2026
R8-OLY-CFC,Watkins,0,,,No,No,CroatiaRes,2026
R8-OLY-CFC,Hofmeier,31,,,No,Yes,CroatiaRes,2026
R8-OLY-CFC,Bogdanoski,31,,,No,Yes,CroatiaRes,2026
R8-OLY-CFC,Coates,17,,,No,Yes,CroatiaRes,2026
R8-OLY-CFC,Chevreau,5,,,No,Yes,CroatiaRes,2026
R8-WAN-MAJ,E.Williams,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,A.Moss,80,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Moore,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Hassall,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,McAvoy,63,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Mckenzie,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,S.Pavier-jones,45,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Tomanovits,80,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,CRook,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Hyett,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,Ibrahim,90,,,Yes,Yes,WanderersRes,2026
R8-WAN-MAJ,L.Pavier-Jones,0,,,No,No,WanderersRes,2026
R8-WAN-MAJ,Porter,45,,,No,Yes,WanderersRes,2026
R8-WAN-MAJ,A.Moss,10,,,No,Yes,WanderersRes,2026
R8-WAN-MAJ,Ellis,27,,,No,Yes,WanderersRes,2026
R8-WAN-MAJ,Howell,10,,,No,Yes,WanderersRes,2026
R8-TUG-BELR,Sirois,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Z.Williams,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Barges,45,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Beausang,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Watt,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Ticehurst,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Haitsma,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Pedrotti,27,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Stanford,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Prime,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Mulder,90,,,Yes,Yes,TuggeranongRes,2026
R8-TUG-BELR,Papalia,43,,Yellow,No,Yes,TuggeranongRes,2026
R8-TUG-BELR,Chick,45,,,No,Yes,TuggeranongRes,2026
R8-TUG-BELR,Doldissen,20,,,No,Yes,TuggeranongRes,2026
R8-TUG-BELR,Toms,0,,,No,No,TuggeranongRes,2026
R8-TUG-BELR,Maja,34,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Ariana,63,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Molly,45,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Scarlett,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Gemma,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Sarah,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Claire,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Sammy,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Siena,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Eden,56,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Danj,90,,,Yes,Yes,BelReserves,2026
R8-TUG-BELR,Sage,56,,,No,Yes,BelReserves,2026
R8-TUG-BELR,ET,0,,,No,No,BelReserves,2026
R8-TUG-BELR,Issey,34,,,No,Yes,BelReserves,2026
R8-TUG-BELR,Hattie,45,,,No,Yes,BelReserves,2026
R8-TUG-BELR,Olive,27,,,No,Yes,BelReserves,2026
R9-BELR-OLY,Danj,90,CM,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Hattie,90,RW,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Gemma,90,CB,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Sarah,45,DM,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Emily,69,CB,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Elfin,90,RB,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Claire,90,GK,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Samantha,45,LW,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Sage,90,LB,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Eden,45,ST,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Isla,31,AM,,Yes,Yes,BelReserves,2026
R9-BELR-OLY,Marija,21,CB,,No,Yes,BelReserves,2026
R9-BELR-OLY,Ariana,45,CM,,No,Yes,BelReserves,2026
R9-BELR-OLY,Molly,45,CM,,No,Yes,BelReserves,2026
R9-BELR-OLY,Scarlett,59,LW,,No,Yes,BelReserves,2026
R9-BELR-OLY,Siena,45,CB,,No,Yes,BelReserves,2026
R9-BELR-OLY,Bongiorno,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Mantinaos,57,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Z.Pirotta,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Farrell,57,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Dy-Mortimer,69,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,N.Cerne,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Wright,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,D.Williams,80,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Martiniello,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,McRae,57,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,D'Addario,90,,,Yes,Yes,OlympicRes,2026
R9-BELR-OLY,Bissell,21,,,No,Yes,OlympicRes,2026
R9-BELR-OLY,Paragalli,33,,,No,Yes,OlympicRes,2026
R9-BELR-OLY,Van Duren,33,,,No,Yes,OlympicRes,2026
R9-BELR-OLY,S.Pirotta,33,,,No,Yes,OlympicRes,2026
R9-BELR-OLY,Webb,10,,,No,Yes,OlympicRes,2026
R9-WAN-TUG,E.Williams,72,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,A.Moss,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Moore,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Hassall,72,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,McAvoy,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Mckenzie,62,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,S.Pavier-jones,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Tomanovits,62,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,CRook,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Hyett,90,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,Ibrahim,57,,,Yes,Yes,WanderersRes,2026
R9-WAN-TUG,L.Pavier-Jones,18,,,No,Yes,WanderersRes,2026
R9-WAN-TUG,Mathers,28,,,No,Yes,WanderersRes,2026
R9-WAN-TUG,F.Moss,33,,,No,Yes,WanderersRes,2026
R9-WAN-TUG,Edmon,18,,,No,Yes,WanderersRes,2026
R9-WAN-TUG,Garrett,28,,,No,Yes,WanderersRes,2026
R9-WAN-TUG,Sirois,59,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Z.Williams,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Paul,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Haureliuk,45,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Beausang,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Watt,45,,,No,Yes,TuggeranongRes,2026
R9-WAN-TUG,Chick,31,,,No,Yes,TuggeranongRes,2026
R9-WAN-TUG,Haitsma,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Pedrotti,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Stanford,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Mulder,90,,,Yes,Yes,TuggeranongRes,2026
R9-WAN-TUG,Barges,31,,,No,Yes,TuggeranongRes,2026
